r2qk2r/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN2/PP3PPP/R3K2R w KQkq - 3 11,0.01
r2qk2r/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN1P/PP3PP1/R3K2R b KQkq - 0 11,0.0
r2q1rk1/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN1P/PP3PP1/R3K2R w KQ - 1 12,0.09
r2q1rk1/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN1P/PP3PP1/R4RK1 b - - 2 12,-0.05
r2qr1k1/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN1P/PP3PP1/R4RK1 w - - 3 13,0.08
r2qr1k1/pp1nbp1p/2p2np1/3p4/3P1B2/2NQPN1P/PP3PP1/1R3RK1 b - - 4 13,0.13
r2qr1k1/1p1nbp1p/2p2np1/p2p4/3P1B2/2NQPN1P/PP3PP1/1R3RK1 w - - 0 14,-0.02
r2qr1k1/1p1nbp1p/2p2np1/p2p4/3P1B2/P1NQPN1P/1P3PP1/1R3RK1 b - - 0 14,-0.16
r2qr1k1/1p1nbp1p/2p2np1/3p4/p2P1B2/P1NQPN1P/1P3PP1/1R3RK1 w - - 0 15,-0.13
r2qr1k1/1p1nbp1p/2p2np1/3p4/p2P1B2/P1N1PN1P/1PQ2PP1/1R3RK1 b - - 1 15,-0.28
r2qr1k1/3nbp1p/2p2np1/1p1p4/p2P1B2/P1N1PN1P/1PQ2PP1/1R3RK1 w - - 0 16,-0.05
r2qr1k1/3nbp1p/2p2np1/1p1p4/p2P1B2/P3PN1P/NPQ2PP1/1R3RK1 b - - 1 16,-0.36
3qr1k1/3nbp1p/r1p2np1/1p1p4/p2P1B2/P3PN1P/NPQ2PP1/1R3RK1 w - - 2 17,0.42
3qr1k1/3nbp1p/r1p2np1/1p1p4/p2P1B2/P3PN1P/NPQ2PP1/1RR3K1 b - - 3 17,0.09
3qr1k1/3nbp1p/r1p3p1/1p1p4/p2PnB2/P3PN1P/NPQ2PP1/1RR3K1 w - - 4 18,0.29
3qr1k1/3nbp1p/r1p3p1/1p1pN3/p2PnB2/P3P2P/NPQ2PP1/1RR3K1 b - - 5 18,-0.05
3qr1k1/4bp1p/r1p3p1/1p1pn3/p2PnB2/P3P2P/NPQ2PP1/1RR3K1 w - - 0 19,-0.04
3qr1k1/4bp1p/r1p3p1/1p1pB3/p2Pn3/P3P2P/NPQ2PP1/1RR3K1 b - - 0 19,0.04
4r1k1/3qbp1p/r1p3p1/1p1pB3/p2Pn3/P3P2P/NPQ2PP1/1RR3K1 w - - 1 20,-0.08
4r1k1/3qbp1p/r1p3p1/1p1pB3/pN1Pn3/P3P2P/1PQ2PP1/1RR3K1 b - - 2 20,-0.56
4r1k1/3q1p1p/r1p3p1/1p1pB3/pb1Pn3/P3P2P/1PQ2PP1/1RR3K1 w - - 0 21,-0.26
4r1k1/3q1p1p/r1p3p1/1p1pB3/pP1Pn3/4P2P/1PQ2PP1/1RR3K1 b - - 0 21,-0.58
4r1k1/3q3p/r1p2pp1/1p1pB3/pP1Pn3/4P2P/1PQ2PP1/1RR3K1 w - - 0 22,-0.55
4r1k1/3q3p/r1p2pp1/1p1p4/pP1Pn3/4P2P/1PQ2PPB/1RR3K1 b - - 1 22,-1.07
4r3/3q2kp/r1p2pp1/1p1p4/pP1Pn3/4P2P/1PQ2PPB/1RR3K1 w - - 2 23,-0.16
4r3/3q2kp/r1p2pp1/1p1p4/pP1Pn3/4PP1P/1PQ3PB/1RR3K1 b - - 0 23,-0.5
4r3/3q2kp/r1p2pp1/1p1p2n1/pP1P4/4PP1P/1PQ3PB/1RR3K1 w - - 1 24,-0.17
4r3/3q2kp/r1p2pp1/1p1p2n1/pP1P4/4PP1P/1PQ2KPB/1RR5 b - - 2 24,-0.34
4r3/4q1kp/r1p2pp1/1p1p2n1/pP1P4/4PP1P/1PQ2KPB/1RR5 w - - 3 25,-0.17
4r3/4q1kp/r1p2pp1/1p1p2n1/pP1P4/4PP1P/1P1Q1KPB/1RR5 b - - 4 25,-0.16
4r3/4q1kp/r1p1npp1/1p1p4/pP1P4/4PP1P/1P1Q1KPB/1RR5 w - - 5 26,0.04
4r3/4q1kp/r1p1npp1/1p1p4/pP1P4/4PP1P/1PRQ1KPB/1R6 b - - 6 26,0.0
4rn2/4q1kp/r1p2pp1/1p1p4/pP1P4/4PP1P/1PRQ1KPB/1R6 w - - 7 27,0.12
4rn2/4q1kp/r1p2pp1/1p1p4/pP1P4/4PP1P/1PRQ1KPB/2R5 b - - 8 27,0.12
4rn2/6kp/r1p1qpp1/1p1p4/pP1P4/4PP1P/1PRQ1KPB/2R5 w - - 9 28,0.1
4rn2/6kp/r1p1qpp1/1p1p4/pP1P3P/4PP2/1PRQ1KPB/2R5 b - - 0 28,0.08
4rn2/6k1/r1p1qpp1/1p1p3p/pP1P3P/4PP2/1PRQ1KPB/2R5 w - - 0 29,0.06
4rn2/6k1/r1p1qpp1/1p1p3p/pP1P1B1P/4PP2/1PRQ1KP1/2R5 b - - 1 29,0.02
4r3/3n2k1/r1p1qpp1/1p1p3p/pP1P1B1P/4PP2/1PRQ1KP1/2R5 w - - 2 30,0.36
4r3/3n2k1/r1p1qpp1/1p1p3p/pP1P1B1P/4PP2/1PRQ1KP1/4R3 b - - 3 30,-0.47
4r3/6k1/rnp1qpp1/1p1p3p/pP1P1B1P/4PP2/1PRQ1KP1/4R3 w - - 4 31,-0.38
4r3/6k1/rnp1qpp1/1p1p3p/pP1PPB1P/5P2/1PRQ1KP1/4R3 b - - 0 31,-0.58
4r3/6k1/r1p1qpp1/1p1p3p/pPnPPB1P/5P2/1PRQ1KP1/4R3 w - - 1 32,-0.88
4r3/6k1/r1p1qpp1/1p1p3p/pPnPPB1P/2Q2P2/1PR2KP1/4R3 b - - 2 32,-0.79
4r3/r5k1/2p1qpp1/1p1p3p/pPnPPB1P/2Q2P2/1PR2KP1/4R3 w - - 3 33,-0.22
4r3/r5k1/2p1qpp1/1p1p3p/pPnPPB1P/2Q2P2/1P2RKP1/4R3 b - - 4 33,-0.12
4r3/r4qk1/2p2pp1/1p1p3p/pPnPPB1P/2Q2P2/1P2RKP1/4R3 w - - 5 34,0.02
4r3/r4qk1/2p2pp1/1p1P3p/pPnP1B1P/2Q2P2/1P2RKP1/4R3 b - - 0 34,-1.11
8/r4qk1/2p2pp1/1p1P3p/pPnP1B1P/2Q2P2/1P2rKP1/4R3 w - - 0 35,-1.06
8/r4qk1/2p2pp1/1p1P3p/pPnP1B1P/2Q2P2/1P2RKP1/8 b - - 0 35,-1.11
8/r5k1/2p2pp1/1p1q3p/pPnP1B1P/2Q2P2/1P2RKP1/8 w - - 0 36,-1.2
8/r5k1/2p2pp1/1p1q3p/pPnP1B1P/3Q1P2/1P2RKP1/8 b - - 1 36,-2.05
8/3r2k1/2p2pp1/1p1q3p/pPnP1B1P/3Q1P2/1P2RKP1/8 w - - 2 37,-1.98
8/3r2k1/2p2pp1/1p1q3p/pPnP3P/3QBP2/1P2RKP1/8 b - - 3 37,-1.97
8/4r1k1/2p2pp1/1p1q3p/pPnP3P/3QBP2/1P2RKP1/8 w - - 4 38,-0.6
8/4r1k1/2p2pp1/1p1q3p/pPnP3P/1P1QBP2/4RKP1/8 b - - 0 38,-2.63
8/4r1k1/2p2pp1/1p1q3p/1PnP3P/1p1QBP2/4RKP1/8 w - - 0 39,-2.51
8/4r1k1/2p2pp1/1p1q3p/1PnP3P/1Q2BP2/4RKP1/8 b - - 0 39,-3.57
8/4r1k1/2p2pp1/1p1q3p/1P1P3P/1Q2nP2/4RKP1/8 w - - 0 40,-3.7
8/4r1k1/2p2pp1/1p1q3p/1P1P3P/1Q2RP2/5KP1/8 b - - 0 40,-3.25
8/4r1k1/2p2pp1/1p5p/1P1q3P/1Q2RP2/5KP1/8 w - - 0 41,-2.6
8/4r1k1/2p2pp1/1p5p/1P1q3P/2Q1RP2/5KP1/8 b - - 1 41,-3.41
8/4r1k1/2p2pp1/1p5p/1P5P/2Q1qP2/5KP1/8 w - - 0 42,-4.85
8/4r1k1/2p2pp1/1p5p/1P5P/4QP2/5KP1/8 b - - 0 42,-3.71
8/6k1/2p2pp1/1p5p/1P5P/4rP2/5KP1/8 w - - 0 43,-4.56
8/6k1/2p2pp1/1p5p/1P5P/4KP2/6P1/8 b - - 0 43,-3.4
8/5k2/2p2pp1/1p5p/1P5P/4KP2/6P1/8 w - - 1 44,-3.89
8/5k2/2p2pp1/1p5p/1P1K3P/5P2/6P1/8 b - - 2 44,-3.52
8/8/2p1kpp1/1p5p/1P1K3P/5P2/6P1/8 w - - 3 45,-4.17
8/8/2p1kpp1/1pK4p/1P5P/5P2/6P1/8 b - - 4 45,-3.24
8/3k4/2p2pp1/1pK4p/1P5P/5P2/6P1/8 w - - 5 46,-4.25
8/3k4/2p2pp1/1pK4p/1P4PP/5P2/8/8 b - - 0 46,-3.78
8/2k5/2p2pp1/1pK4p/1P4PP/5P2/8/8 w - - 1 47,-5.14
8/2k5/2p2pp1/1p5p/1P1K2PP/5P2/8/8 b - - 2 47,-4.12
8/8/2pk1pp1/1p5p/1P1K2PP/5P2/8/8 w - - 3 48,-4.54
8/8/2pk1pp1/1p5p/1P1K1PPP/8/8/8 b - - 0 48,-4.42
8/8/2pk2p1/1p3p1p/1P1K1PPP/8/8/8 w - - 0 49,-3.95
8/8/2pk2p1/1p3pPp/1P1K1P1P/8/8/8 b - - 0 49,-4.42
8/8/3k2p1/1pp2pPp/1P1K1P1P/8/8/8 w - - 0 50,-5.36
8/8/3k2p1/1pP2pPp/3K1P1P/8/8/8 b - - 0 50,-3.92
8/8/2k3p1/1pP2pPp/3K1P1P/8/8/8 w - - 1 51,-4.85
8/8/2k3p1/1pP1KpPp/5P1P/8/8/8 b - - 2 51,-2.97
8/8/2k3p1/2P1KpPp/1p3P1P/8/8/8 w - - 0 52,-4.43
8/8/2k2Kp1/2P2pPp/1p3P1P/8/8/8 b - - 1 52,-3.19
8/8/2k2Kp1/2P2pPp/5P1P/1p6/8/8 w - - 0 53,-2.32
8/8/2k3K1/2P2pPp/5P1P/1p6/8/8 b - - 0 53,-3.31
8/8/2k3K1/2P2pPp/5P1P/8/1p6/8 w - - 0 54,-3.99
8/8/2k5/2P2pPK/5P1P/8/1p6/8 b - - 0 54,-3.9
8/8/2k5/2P2pPK/5P1P/8/8/1q6 w - - 0 55,-4.43
8/8/2k3P1/2P2p1K/5P1P/8/8/1q6 b - - 0 55,-3.91
8/8/2k3P1/2P2p1K/5P1P/8/8/6q1 w - - 1 56,-4.93
8/8/2k3PK/2P2p2/5P1P/8/8/6q1 b - - 2 56,-5.03
8/8/2k3PK/2P2p2/5PqP/8/8/8 w - - 3 57,-4.5
8/8/2k3PK/2P2p1P/5Pq1/8/8/8 b - - 0 57,-4.92
8/8/2k3PK/2P2p1P/5q2/8/8/8 w - - 0 58,-4.14
8/7K/2k3P1/2P2p1P/5q2/8/8/8 b - - 1 58,-3.18
8/2q4K/2k3P1/2P2p1P/8/8/8/8 w - - 2 59,-2.19
8/2q3PK/2k5/2P2p1P/8/8/8/8 b - - 0 59,-2.21
8/2q3PK/2k5/2P4P/5p2/8/8/8 w - - 0 60,-1.55
7K/2q3P1/2k5/2P4P/5p2/8/8/8 b - - 1 60,-4.72
7K/6P1/2k5/2P1q2P/5p2/8/8/8 w - - 2 61,-5.12
7K/6P1/2k4P/2P1q3/5p2/8/8/8 b - - 0 61,-4.29
7K/6P1/2k4P/2P1q3/8/5p2/8/8 w - - 0 62,-4.17
8/6PK/2k4P/2P1q3/8/5p2/8/8 b - - 1 62,-4.44
8/6PK/2k4P/2P2q2/8/5p2/8/8 w - - 2 63,-4.59
7K/6P1/2k4P/2P2q2/8/5p2/8/8 b - - 3 63,-4.72
7K/6P1/2k2q1P/2P5/8/5p2/8/8 w - - 4 64,-5.08
7K/6PP/2k2q2/2P5/8/5p2/8/8 b - - 0 64,-10
7K/6PP/2k5/2P1q3/8/5p2/8/8 w - - 1 65,-5
6K1/6PP/2k5/2P1q3/8/5p2/8/8 b - - 2 65,-5
4q1K1/6PP/2k5/2P5/8/5p2/8/8 w - - 3 66,20
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0.26
rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,0.25
rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,0.18
rnbqkb1r/pppp1ppp/4pn2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,0.22
rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,0.25
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,0.38
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP1BPPPP/RN1QKB1R b KQkq - 2 4,0.34
rnbqk2r/1ppp1ppp/4pn2/p7/1bPP4/5N2/PP1BPPPP/RN1QKB1R w KQkq - 0 5,0.48
rnbqk2r/1ppp1ppp/4pn2/p7/1bPP4/5NP1/PP1BPP1P/RN1QKB1R b KQkq - 0 5,0.28
rnbqk2r/2pp1ppp/1p2pn2/p7/1bPP4/5NP1/PP1BPP1P/RN1QKB1R w KQkq - 0 6,0.35
rnbqk2r/2pp1ppp/1p2pn2/p7/1bPP4/5NP1/PP1BPPBP/RN1QK2R b KQkq - 1 6,0.49
rn1qk2r/1bpp1ppp/1p2pn2/p7/1bPP4/5NP1/PP1BPPBP/RN1QK2R w KQkq - 2 7,0.44
rn1qk2r/1bpp1ppp/1p2pn2/p7/1bPP4/5NP1/PP1BPPBP/RN1Q1RK1 b kq - 3 7,0.49
rn1q1rk1/1bpp1ppp/1p2pn2/p7/1bPP4/5NP1/PP1BPPBP/RN1Q1RK1 w - - 4 8,0.43
rn1q1rk1/1bpp1ppp/1p2pn2/p7/1bPP1B2/5NP1/PP2PPBP/RN1Q1RK1 b - - 5 8,0.43
rn1q1rk1/1bppbppp/1p2pn2/p7/2PP1B2/5NP1/PP2PPBP/RN1Q1RK1 w - - 6 9,0.54
rn1q1rk1/1bppbppp/1p2pn2/p7/2PP1B2/2N2NP1/PP2PPBP/R2Q1RK1 b - - 7 9,0.62
rn1q1rk1/1bp1bppp/1p1ppn2/p7/2PP1B2/2N2NP1/PP2PPBP/R2Q1RK1 w - - 0 10,0.79
rn1q1rk1/1bp1bppp/1p1ppn2/p7/2PP1B2/2N2NP1/PPQ1PPBP/R4RK1 b - - 1 10,0.72
r2q1rk1/1bpnbppp/1p1ppn2/p7/2PP1B2/2N2NP1/PPQ1PPBP/R4RK1 w - - 2 11,1.29
r2q1rk1/1bpnbppp/1p1ppn2/p7/2PPPB2/2N2NP1/PPQ2PBP/R4RK1 b - - 0 11,1.43
r2q1rk1/1bpnbppp/1p1pp3/p6n/2PPPB2/2N2NP1/PPQ2PBP/R4RK1 w - - 1 12,1.47
r2q1rk1/1bpnbppp/1p1pp3/p6n/2PPP3/2N1BNP1/PPQ2PBP/R4RK1 b - - 2 12,1.37
r2q1rk1/1bpnbppp/1p1p4/p3p2n/2PPP3/2N1BNP1/PPQ2PBP/R4RK1 w - - 0 13,1.7
r2q1rk1/1bpnbppp/1p1p4/p3P2n/2P1P3/2N1BNP1/PPQ2PBP/R4RK1 b - - 0 13,1.09
r2q1rk1/1bp1bppp/1p1p4/p3n2n/2P1P3/2N1BNP1/PPQ2PBP/R4RK1 w - - 0 14,1.14
r2q1rk1/1bp1bppp/1p1p4/p3N2n/2P1P3/2N1B1P1/PPQ2PBP/R4RK1 b - - 0 14,1.11
r2q1rk1/1bp1bppp/1p6/p3p2n/2P1P3/2N1B1P1/PPQ2PBP/R4RK1 w - - 0 15,1.18
r2q1rk1/1bp1bppp/1p6/p3p2n/2P1P3/2N1B1P1/PPQ2PBP/3R1RK1 b - - 1 15,1.08
r1q2rk1/1bp1bppp/1p6/p3p2n/2P1P3/2N1B1P1/PPQ2PBP/3R1RK1 w - - 2 16,0.99
r1q2rk1/1bp1bppp/1p6/p2Np2n/2P1P3/4B1P1/PPQ2PBP/3R1RK1 b - - 3 16,1.11
r1q1r1k1/1bp1bppp/1p6/p2Np2n/2P1P3/4B1P1/PPQ2PBP/3R1RK1 w - - 4 17,0.92
r1q1r1k1/1bp1bppp/1p6/p1PNp2n/4P3/4B1P1/PPQ2PBP/3R1RK1 b - - 0 17,0.5
r1q1r1k1/2p1bppp/1p6/p1Pbp2n/4P3/4B1P1/PPQ2PBP/3R1RK1 w - - 0 18,0.42
r1q1r1k1/2p1bppp/1p6/p1PPp2n/8/4B1P1/PPQ2PBP/3R1RK1 b - - 0 18,0.33
r1q1r1k1/2p2ppp/1p6/p1bPp2n/8/4B1P1/PPQ2PBP/3R1RK1 w - - 0 19,2.51
r1q1r1k1/2p2ppp/1p6/p1BPp2n/8/6P1/PPQ2PBP/3R1RK1 b - - 0 19,2.55
r1q1r1k1/2p2ppp/8/p1pPp2n/8/6P1/PPQ2PBP/3R1RK1 w - - 0 20,2.55
r1q1r1k1/2p2ppp/8/p1QPp2n/8/6P1/PP3PBP/3R1RK1 b - - 0 20,0.47
r1q1r1k1/2p2ppp/5n2/p1QPp3/8/6P1/PP3PBP/3R1RK1 w - - 1 21,0.51
r1q1r1k1/2p2ppp/5n2/p1QPp3/8/6P1/PP3PBP/2R2RK1 b - - 2 21,0.44
1rq1r1k1/2p2ppp/5n2/p1QPp3/8/6P1/PP3PBP/2R2RK1 w - - 3 22,1.65
1rq1r1k1/2p2ppp/5n2/p1QPp3/8/1P4P1/P4PBP/2R2RK1 b - - 0 22,1.55
1rq1r1k1/2p2ppp/5n2/2QPp3/p7/1P4P1/P4PBP/2R2RK1 w - - 0 23,1.44
1rq1r1k1/2p2ppp/5n2/2QPp3/P7/6P1/P4PBP/2R2RK1 b - - 0 23,1.8
1r2r1k1/2p2ppp/q4n2/2QPp3/P7/6P1/P4PBP/2R2RK1 w - - 1 24,1.67
1r2r1k1/2p2ppp/q1Q2n2/3Pp3/P7/6P1/P4PBP/2R2RK1 b - - 2 24,1.76
1r2r1k1/2p2ppp/2Q2n2/q2Pp3/P7/6P1/P4PBP/2R2RK1 w - - 3 25,1.75
1r2r1k1/2p2ppp/2Q2n2/q1RPp3/P7/6P1/P4PBP/5RK1 b - - 4 25,1.56
1r2r1k1/2p2ppp/2Q2n2/2RPp3/Pq6/6P1/P4PBP/5RK1 w - - 5 26,1.86
1r2r1k1/2p2ppp/2Q2n2/3Pp3/PqR5/6P1/P4PBP/5RK1 b - - 6 26,1.79
1r2r1k1/2p2ppp/2Q2n2/3Pp3/P1R5/q5P1/P4PBP/5RK1 w - - 7 27,2.02
1r2r1k1/2Q2ppp/5n2/3Pp3/P1R5/q5P1/P4PBP/5RK1 b - - 0 27,2.3
1r2r1k1/2Q2ppp/5n2/3Pp3/P1R5/6P1/q4PBP/5RK1 w - - 0 28,2.42
1r2r1k1/2Q2ppp/3P1n2/4p3/P1R5/6P1/q4PBP/5RK1 b - - 0 28,2.41
1r1r2k1/2Q2ppp/3P1n2/4p3/P1R5/6P1/q4PBP/5RK1 w - - 1 29,2.44
1r1r2k1/2Q2ppp/3P1n2/P3p3/2R5/6P1/q4PBP/5RK1 b - - 0 29,2.42
1r1r2k1/2Q2pp1/3P1n2/P3p2p/2R5/6P1/q4PBP/5RK1 w - - 0 30,2.69
1r1r2k1/2QP1pp1/5n2/P3p2p/2R5/6P1/q4PBP/5RK1 b - - 0 30,2.99
1r1r4/2QP1ppk/5n2/P3p2p/2R5/6P1/q4PBP/5RK1 w - - 1 31,3.0
1r1r4/2QP1ppk/5n2/P3p2p/8/6P1/q1R2PBP/5RK1 b - - 2 31,2.86
1r1r4/2QP1ppk/5n2/P3p2p/q7/6P1/2R2PBP/5RK1 w - - 3 32,2.86
1r1r4/2QP1ppk/5n2/P3p2p/q1R5/6P1/5PBP/5RK1 b - - 4 32,2.82
1r1r4/2Qq1ppk/5n2/P3p2p/2R5/6P1/5PBP/5RK1 w - - 0 33,3.04
1r1r4/3q1ppk/5n2/P3Q2p/2R5/6P1/5PBP/5RK1 b - - 0 33,2.96
3r4/3q1ppk/5n2/Pr2Q2p/2R5/6P1/5PBP/5RK1 w - - 1 34,3.02
3r4/3q1ppk/5n2/Pr5p/2R5/6P1/5PBP/Q4RK1 b - - 2 34,2.09
3r4/q4ppk/5n2/Pr5p/2R5/6P1/5PBP/Q4RK1 w - - 3 35,1.72
3r4/q4ppk/P4n2/1r5p/2R5/6P1/5PBP/Q4RK1 b - - 0 35,1.94
8/q4ppk/P2r1n2/1r5p/2R5/6P1/5PBP/Q4RK1 w - - 1 36,3.09
8/qB3ppk/P2r1n2/1r5p/2R5/6P1/5P1P/Q4RK1 b - - 2 36,2.86
8/qr3ppk/P2r1n2/7p/2R5/6P1/5P1P/Q4RK1 w - - 0 37,2.76
8/qP3ppk/3r1n2/7p/2R5/6P1/5P1P/Q4RK1 b - - 0 37,2.98
8/1q3ppk/3r1n2/7p/2R5/6P1/5P1P/Q4RK1 w - - 0 38,2.93
8/1q3ppk/3r1n2/7p/2R5/6P1/5P1P/1Q3RK1 b - - 1 38,2.33
8/5ppk/3r1n2/7p/2R5/6P1/5P1P/1q3RK1 w - - 0 39,2.4
8/5ppk/3r1n2/7p/2R5/6P1/5P1P/1R4K1 b - - 0 39,2.46
8/5ppk/5n2/7p/2R5/6P1/3r1P1P/1R4K1 w - - 1 40,3.18
8/1R3ppk/5n2/7p/2R5/6P1/3r1P1P/6K1 b - - 2 40,2.36
8/1R3ppk/8/7p/2R3n1/6P1/3r1P1P/6K1 w - - 3 41,2.59
8/1R3ppk/8/7p/6R1/6P1/3r1P1P/6K1 b - - 0 41,0.09
8/1R3ppk/8/8/6p1/6P1/3r1P1P/6K1 w - - 0 42,0.05
8/5Rpk/8/8/6p1/6P1/3r1P1P/6K1 b - - 0 42,0.13
8/5Rpk/8/8/3r2p1/6P1/5P1P/6K1 w - - 1 43,0.08
8/6pk/8/8/3r1Rp1/6P1/5P1P/6K1 b - - 2 43,0.04
8/6pk/8/8/5Rp1/6P1/5P1P/3r2K1 w - - 3 44,3.75
8/6pk/8/8/5Rp1/6P1/5PKP/3r4 b - - 4 44,3.87
8/6p1/7k/8/5Rp1/6P1/5PKP/3r4 w - - 5 45,3.74
8/6p1/7k/8/6R1/6P1/5PKP/3r4 b - - 0 45,3.76
8/6p1/7k/8/6R1/6P1/3r1PKP/8 w - - 1 46,3.78
8/6p1/7k/8/6RP/6P1/3r1PK1/8 b - - 0 46,3.68
8/6p1/7k/8/6RP/6P1/r4PK1/8 w - - 1 47,3.68
8/6p1/7k/8/5R1P/6P1/r4PK1/8 b - - 2 47,3.83
8/6p1/7k/8/5R1P/6P1/1r3PK1/8 w - - 3 48,3.85
8/6p1/7k/8/6RP/6P1/1r3PK1/8 b - - 4 48,3.78
8/6p1/7k/8/6RP/1r4P1/5PK1/8 w - - 5 49,3.8
8/6p1/7k/8/5R1P/1r4P1/5PK1/8 b - - 6 49,3.68
8/6p1/7k/8/5R1P/6P1/1r3PK1/8 w - - 7 50,3.76
8/6p1/7k/8/7P/5RP1/1r3PK1/8 b - - 8 50,3.82
8/6p1/7k/8/7P/5RP1/2r2PK1/8 w - - 9 51,3.75
8/6p1/7k/8/5R1P/6P1/2r2PK1/8 b - - 10 51,3.71
8/6p1/7k/8/5R1P/6P1/1r3PK1/8 w - - 11 52,20
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0.35
rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.42
rnbqkbnr/ppp1pppp/3p4/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,0.43
rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,0.55
rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3,0.5
rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,0.69
rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N4P/PPP2PP1/R1BQKBNR b KQkq - 0 4,0.59
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N4P/PPP2PP1/R1BQKBNR w KQkq - 1 5,0.61
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N4P/PPP1NPP1/R1BQKB1R b KQkq - 2 5,0.28
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2N4P/PPP1NPP1/R1BQKB1R w KQ - 3 6,0.31
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP1P1/2N4P/PPP1NP2/R1BQKB1R b KQ - 0 6,0.24
rnbq1rk1/ppp2pbp/3p1np1/4p3/3PP1P1/2N4P/PPP1NP2/R1BQKB1R w KQ - 0 7,0.62
rnbq1rk1/ppp2pbp/3p1np1/4p3/3PP1P1/2N1B2P/PPP1NP2/R2QKB1R b KQ - 1 7,-0.17
rnbq1rk1/ppp2pbp/3p1np1/8/3pP1P1/2N1B2P/PPP1NP2/R2QKB1R w KQ - 0 8,-0.16
rnbq1rk1/ppp2pbp/3p1np1/8/3NP1P1/2N1B2P/PPP2P2/R2QKB1R b KQ - 0 8,-0.42
rn1q1rk1/pppb1pbp/3p1np1/8/3NP1P1/2N1B2P/PPP2P2/R2QKB1R w KQ - 1 9,0.68
rn1q1rk1/pppb1pbp/3p1np1/8/3NP1P1/2N1B2P/PPP2PB1/R2QK2R b KQ - 2 9,0.38
r2q1rk1/pppb1pbp/2np1np1/8/3NP1P1/2N1B2P/PPP2PB1/R2QK2R w KQ - 3 10,0.32
r2q1rk1/pppb1pbp/2np1np1/8/3NP1P1/2N1B2P/PPP2PB1/R2Q1RK1 b - - 4 10,0.39
r2qr1k1/pppb1pbp/2np1np1/8/3NP1P1/2N1B2P/PPP2PB1/R2Q1RK1 w - - 5 11,0.53
r2qr1k1/pppb1pbp/2np1np1/8/4P1P1/2N1B2P/PPP1NPB1/R2Q1RK1 b - - 6 11,0.53
r2qr1k1/pppb1pbp/3p1np1/4n3/4P1P1/2N1B2P/PPP1NPB1/R2Q1RK1 w - - 7 12,0.55
r2qr1k1/pppb1pbp/3p1np1/4n3/4P1P1/1PN1B2P/P1P1NPB1/R2Q1RK1 b - - 0 12,0.51
r2qr1k1/ppp2pbp/2bp1np1/4n3/4P1P1/1PN1B2P/P1P1NPB1/R2Q1RK1 w - - 1 13,1.05
r2qr1k1/ppp2pbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1P2PB1/R2Q1RK1 b - - 2 13,0.62
r3r1k1/ppp1qpbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1P2PB1/R2Q1RK1 w - - 3 14,1.24
r3r1k1/ppp1qpbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1P2PB1/R2QR1K1 b - - 4 14,0.66
3rr1k1/ppp1qpbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1P2PB1/R2QR1K1 w - - 5 15,1.09
3rr1k1/ppp1qpbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1PQ1PB1/R3R1K1 b - - 6 15,0.72
3rr1k1/pppq1pbp/2bp1np1/4n3/4P1P1/1PN1B1NP/P1PQ1PB1/R3R1K1 w - - 7 16,1.82
3rr1k1/pppq1pbp/2bp1np1/4n1P1/4P3/1PN1B1NP/P1PQ1PB1/R3R1K1 b - - 0 16,1.09
